ID,Product Name,Company,State Regulation,State Reg Type,Initial Cost/Unit,Initial Registration Status,Next Renewal Plans,Manage Tonnage?,Certificate Exp,Renewal Estimate,Initial Sub Date,Cancellation Effective,Submission Date,Frequency,Month,State,Initial Current Payment,Renewal Current Payment,Tonnage Current Payment,ALL Payments,Label On File,Submission/Maintenance Notes,Label change request,Label Update Submission,State ID,State Name,Current Certificate,Inactive (from Company),Priority/Phase,Last Modified,Renewal Method,Min Ton Fee,Late Fee,Fee Unit,Manage Renewals?,Smallest Net Weight (Lbs),Active Prod?,Product Name Lookup,Renewal Actual,Invoiced On,Eligible for Sale,Multiple Package Sizes?,Smallest Package Size,Product Grade,Ag Use? (Product),Product Type,Product Types Regulated,Claim Triggers,Microbes Included?,Package Unit,Invoice Status,Label Update Pending,Company Name,Address Line 1,Address Line 2,Package Size Trigger,Reg App Method,Test Frequency (from State Regulation),Pathogen Analysis,Heavy Metals Test,Labs Required For Reg,Efficacy Requirements,In-state trials,State Regulation Notes,New Reg Turnaround,New Reg Sub Docs Needed,Label Update Needed,Product Notes,Check Payee,Office Email Address,Label Update Submission Method,Tonnage Submission Method,Invoice #,New Reg Method,Created By,Reg Classification,Approval Received,Tonnage Reporting Req'd?,Reg Classification 2,Login,Password (from Login),Username (from Login),Website (from Login),Day of Month Due,Fee Unit 2,TON Cost/Unit (from State Regulation),CONFIRMED - State Regulation,CONFIRMED - Registration Status,Calculation,Internal Action Needed,State Contact (SC),SC Email Address,Pending Date - Days Since Initial Sub,Minimum Days Before Follow-up,Reg/Lic Number,License #,New Registration Forms,PLL Registration Status Provided,Tonnage Form or Portal,New Registration Notes,USA Plant ID (from Login),Renewal Registration Status,Mail Merge,Renewal Reminder/Form Received,State Abv,Created,ready-to-mail?,Submitted,Renewal Season (from State Regulation),States,PLL/AQT Phase,Tonnage Month (from State Regulation)
8133,Rhiz-Able PN,AAS,AR-Soil Amendment,Registration,$25.00,No Submission,Client Managed,No,,$25.00,,,,Annual,6,AR,,,,,,,,,AR,Arkansas,,0 checked out of 1,,12/16/2024 7:50am,"Online Portal,Email",,,$/Registration,No,0.00,1 checked out of 1,,,,No,Yes,,0-0-0,Yes,"Biological Inoculant,Legume Inoculant","Amendment/Conditioner,Biological Inoculant,Surfactant/Wetting Agent","Yield increase,Value in promoting plant growth",Yes,,,,"Able Ag Solutions, LLC",,Arkansas State Plant Board,,"Soil,Foliar",,,,,Yes - Section 4 subsection C - Claims need to have proof of usefulness - studies done in AR conditions on those crops that are on the label.,Yes,Only Inoculants that are applied in-furrow are considered a Soil Amendment. Seed Applications are exempt from regulation.,2 Months,"Label,SDS,Efficacy",,"50.75 fl. oz, 203.00 fl oz",State Plant Board,soil.amendment@arkansas.gov,Email,,,"Online Portal,Email",Damon Cory-Watson,Soil Amendment,,Yes,Soil Amendment,,,,,,$/Registration,,AR-Soil Amendment,No Submission,Good,,Mike Stage,Mike.stage@agriculture.arkansas.gov,NaN,30,,,https://agriculture.arkansas.gov/plant-industries/feed-and-fertilizer-section/forms/,No Submission,https://agriculture.arkansas.gov/plant-industries/feed-and-fertilizer-section/forms/,,,,,,AR,2/15/2023 9:47pm,,,Mid Year,,,
8196,Rhiz-Able SB,AAS,AR-Soil Amendment,Registration,$25.00,No Submission,Client Managed,No,,$25.00,,,,Annual,6,AR,,,,,,,,,AR,Arkansas,,0 checked out of 1,,12/16/2024 7:50am,"Online Portal,Email",,,$/Registration,No,3.44,1 checked out of 1,,,,No,Yes,0.40,0-0-0,Yes,"Biological Inoculant,Legume Inoculant","Amendment/Conditioner,Biological Inoculant,Surfactant/Wetting Agent","Yield increase,Value in promoting plant growth",Yes,gal,,,"Able Ag Solutions, LLC",,Arkansas State Plant Board,,"Soil,Foliar",,,,,Yes - Section 4 subsection C - Claims need to have proof of usefulness - studies done in AR conditions on those crops that are on the label.,Yes,Only Inoculants that are applied in-furrow are considered a Soil Amendment. Seed Applications are exempt from regulation.,2 Months,"Label,SDS,Efficacy",,"50.75 fl. oz, 203.00 fl oz",State Plant Board,soil.amendment@arkansas.gov,Email,,,"Online Portal,Email",Damon Cory-Watson,Soil Amendment,,Yes,Soil Amendment,,,,,,$/Registration,,AR-Soil Amendment,No Submission,Good,,Mike Stage,Mike.stage@agriculture.arkansas.gov,NaN,30,,,https://agriculture.arkansas.gov/plant-industries/feed-and-fertilizer-section/forms/,No Submission,https://agriculture.arkansas.gov/plant-industries/feed-and-fertilizer-section/forms/,,,,,,AR,2/15/2023 9:54pm,,,Mid Year,,,
8324,Root-Able,AAS,AR-Soil Amendment,Registration,$25.00,No Submission,Client Managed,No,,$25.00,,,,Annual,6,AR,,,,,,,,,AR,Arkansas,,0 checked out of 1,,12/16/2024 7:50am,"Online Portal,Email",,,$/Registration,No,1.25,1 checked out of 1,,,,No,Yes,1.25,0-0-0,Yes,"Biological Inoculant,Legume Inoculant","Amendment/Conditioner,Biological Inoculant,Surfactant/Wetting Agent","Yield increase,Value in promoting plant growth",Yes,lbs,,,"Able Ag Solutions, LLC",,Arkansas State Plant Board,,"Soil,Foliar",,,,,Yes - Section 4 subsection C - Claims need to have proof of usefulness - studies done in AR conditions on those crops that are on the label.,Yes,Only Inoculants that are applied in-furrow are considered a Soil Amendment. Seed Applications are exempt from regulation.,2 Months,"Label,SDS,Efficacy",,"20 oz, 40 oz, 80 oz, 160 oz, 200 oz",State Plant Board,soil.amendment@arkansas.gov,Email,,,"Online Portal,Email",Damon Cory-Watson,Soil Amendment,,Yes,Soil Amendment,,,,,,$/Registration,,AR-Soil Amendment,No Submission,Good,,Mike Stage,Mike.stage@agriculture.arkansas.gov,NaN,30,,,https://agriculture.arkansas.gov/plant-industries/feed-and-fertilizer-section/forms/,No Submission,https://agriculture.arkansas.gov/plant-industries/feed-and-fertilizer-section/forms/,,,,,,AR,2/15/2023 10:00pm,,,Mid Year,,,
8261,Bacil-Able,AAS,AZ-Soil Amendment,No Regulation,,Not Regulated,Client Managed,No,,,,,,,,AZ,,,,,,,,,AZ,Arizona,,0 checked out of 1,,12/16/2024 7:50am,,,,,No,2.49,1 checked out of 1,,,,Yes,Yes,0.29,0-0-0,Yes,"Biological Inoculant,Legume Inoculant","Amendment/Conditioner,Biological Inoculant,Surfactant/Wetting Agent",,Yes,gal,,,"Able Ag Solutions, LLC",Arizona Department of Agriculture,Environmental Services Division,,N/A,,,,,,,"Labels need to be submitted with the license; soil amendments are considered ""commercial fertilizers"" if there is a yield claim",,,,"37.5 fl oz, 75 fl oz, 150 fl oz, 300 fl oz",Arizona Dept of Ag/ESD,licensing@azda.gov,,,,,Damon Cory-Watson,Soil Amendment,,Yes,Soil Amendment,,,,,,,,AZ-Soil Amendment,Not Regulated,Good,,,licensing@azda.gov,NaN,,,,https://agriculture.az.gov/fertilizer-registration,Not Regulated,https://agriculture.az.gov/fertilizer-registration,,,,,,AZ,2/15/2023 9:57pm,,,,,,
8098,Fertilizer License,AAS,AZ-Commercial Fertilizer License,License,$250.00,Not Regulated,Client Managed,No,,$250.00,,,,Biennial,6,AZ,,,,,,Not needed until there are registerable products,,,AZ,Arizona,,0 checked out of 1,,12/16/2024 7:50am,Paper/Mail,,$0.00,$/License,No,0.00,1 checked out of 1,,,,Yes,,,,,Fertilizer,"Fertilizer,Amendment/Conditioner,Biological Inoculant,Liming Material",,No,,,,"Able Ag Solutions, LLC",Arizona Department of Agriculture,Environmental Services Division,,N/A,,,,,,,Adopted AAPFCO labeling guidelines,1 Month,,,,Arizona Dept of Ag/ESD,licensing@azda.gov,,,,Paper/Mail,Damon Cory-Watson,Commercial Fertilizer License,,Yes,Commercial Fertilizer License,,,,,,$/License,,AZ-Commercial Fertilizer License,Not Regulated,Good,,,licensing@azda.gov,NaN,30,,,https://agriculture.az.gov/fertilizer-registration,Not Regulated,https://agriculture.az.gov/fertilizer-registration,,,,,,AZ,2/15/2023 9:44pm,,,Mid Year,,,
8173,Rhiz-Able PN,AAS,AZ-Soil Amendment,No Regulation,,Not Regulated,Client Managed,No,,,,,,,,AZ,,,,,,,,,AZ,Arizona,,0 checked out of 1,,12/16/2024 7:50am,,,,,No,0.00,1 checked out of 1,,,,Yes,Yes,,0-0-0,Yes,"Biological Inoculant,Legume Inoculant","Amendment/Conditioner,Biological Inoculant,Surfactant/Wetting Agent",,Yes,,,,"Able Ag Solutions, LLC",Arizona Department of Agriculture,Environmental Services Division,,N/A,,,,,,,"Labels need to be submitted with the license; soil amendments are considered ""commercial fertilizers"" if there is a yield claim",,,,"50.75 fl. oz, 203.00 fl oz",Arizona Dept of Ag/ESD,licensing@azda.gov,,,,,Damon Cory-Watson,Soil Amendment,,Yes,Soil Amendment,,,,,,,,AZ-Soil Amendment,Not Regulated,Good,,,licensing@azda.gov,NaN,,,,https://agriculture.az.gov/fertilizer-registration,Not Regulated,https://agriculture.az.gov/fertilizer-registration,,,,,,AZ,2/15/2023 9:47pm,,,,,,
8197,Rhiz-Able SB,AAS,AZ-Soil Amendment,No Regulation,,Not Regulated,Client Managed,No,,,,,,,,AZ,,,,,,,,,AZ,Arizona,,0 checked out of 1,,12/16/2024 7:50am,,,,,No,3.44,1 checked out of 1,,,,Yes,Yes,0.40,0-0-0,Yes,"Biological Inoculant,Legume Inoculant","Amendment/Conditioner,Biological Inoculant,Surfactant/Wetting Agent",,Yes,gal,,,"Able Ag Solutions, LLC",Arizona Department of Agriculture,Environmental Services Division,,N/A,,,,,,,"Labels need to be submitted with the license; soil amendments are considered ""commercial fertilizers"" if there is a yield claim",,,,"50.75 fl. oz, 203.00 fl oz",Arizona Dept of Ag/ESD,licensing@azda.gov,,,,,Damon Cory-Watson,Soil Amendment,,Yes,Soil Amendment,,,,,,,,AZ-Soil Amendment,Not Regulated,Good,,,licensing@azda.gov,NaN,,,,https://agriculture.az.gov/fertilizer-registration,Not Regulated,https://agriculture.az.gov/fertilizer-registration,,,,,,AZ,2/15/2023 9:54pm,,,,,,
8325,Root-Able,AAS,AZ-Soil Amendment,No Regulation,,Not Regulated,Client Managed,No,,,,,,,,AZ,,,,,,,,,AZ,Arizona,,0 checked out of 1,,12/16/2024 7:50am,,,,,No,1.25,1 checked out of 1,,,,Yes,Yes,1.25,0-0-0,Yes,"Biological Inoculant,Legume Inoculant","Amendment/Conditioner,Biological Inoculant,Surfactant/Wetting Agent",,Yes,lbs,,,"Able Ag Solutions, LLC",Arizona Department of Agriculture,Environmental Services Division,,N/A,,,,,,,"Labels need to be submitted with the license; soil amendments are considered ""commercial fertilizers"" if there is a yield claim",,,,"20 oz, 40 oz, 80 oz, 160 oz, 200 oz",Arizona Dept of Ag/ESD,licensing@azda.gov,,,,,Damon Cory-Watson,Soil Amendment,,Yes,Soil Amendment,,,,,,,,AZ-Soil Amendment,Not Regulated,Good,,,licensing@azda.gov,NaN,,,,https://agriculture.az.gov/fertilizer-registration,Not Regulated,https://agriculture.az.gov/fertilizer-registration,,,,,,AZ,2/15/2023 10:00pm,,,,,,
8262,Bacil-Able,AAS,CA-Auxiliary soil and plant substance,Registration,$100.00,No Submission,Client Managed,No,,$50.00,,,,Biennial,"01, 07",CA,,,,,,,,,CA,California,,0 checked out of 1,,12/16/2024 7:50am,Online Portal,,,$/Registration,No,2.49,1 checked out of 1,,,,No,Yes,0.29,0-0-0,Yes,"Biological Inoculant,Legume Inoculant","Amendment/Conditioner,Biological Inoculant,Surfactant/Wetting Agent",,Yes,gal,,,"Able Ag Solutions, LLC",,"CDFA, FFLDRS Branch ",,"Foliar,Seed,Soil",5 years,,"Arsenic (As),Cadmium (Cd),Cobalt (Co),Copper (Cu),Lead (Pb),Mercury (Hg),Molybdenum (Mo),Nickel (Ni),Selenium (Se)",HMA,"Efficacy data must support claims and be conducted under conditions (soil, weather) similar to those experienced in California. No time length specified. ",,"Initial Registration is $100, but renewals are $50

 Cancel/Update a Registration/Label: http://www.cdfa.ca.gov/is/docs/ConventionalRegistrationUpdateForm.pdf",3 Months,"Label,SDS,CofA,HMA,Efficacy,Orignal Method of Discovery,Method",,"37.5 fl oz, 75 fl oz, 150 fl oz, 300 fl oz",,ffldrs@cdfa.ca.gov,Online Portal,,,Online Portal,Damon Cory-Watson,Auxiliary soil and plant substance,,Yes,Auxiliary soil and plant substance,,,,,,$/Registration,,CA-Auxiliary soil and plant substance,No Submission,Good,,,ffldrs@cdfa.ca.gov,NaN,90,,,https://inspect.cdfa.ca.gov/evj/ExtraView/,No Submission,https://inspect.cdfa.ca.gov/evj/ExtraView/,,,,,,CA,2/15/2023 9:57pm,,,Check Certificate,,,
8263,Bacil-Able,AAS,CA-Organic Materials Input,Registration,$500.00,No Submission,Client Managed,No,,$500.00,,,,Biennial,"01, 07",CA,,,,,,,,,CA,California,,0 checked out of 1,,12/16/2024 7:50am,Online Portal,,,$/Registration,No,2.49,1 checked out of 1,,,,No,Yes,0.29,0-0-0,Yes,"Biological Inoculant,Legume Inoculant",Organic,Organic production use,Yes,gal,,,"Able Ag Solutions, LLC",,"CDFA, FFLDRS Branch ",,N/A,5 years,"Salmonella,E. coli,Fecal Coliforms","Arsenic (As),Cadmium (Cd),Cobalt (Co),Copper (Cu),Lead (Pb),Mercury (Hg),Molybdenum (Mo),Nickel (Ni),Selenium (Se)","HMA,NPK,Pathogens",,,,3 Months,"Label,SDS,CofA,HMA,Efficacy",,"37.5 fl oz, 75 fl oz, 150 fl oz, 300 fl oz",,ffldrs@cdfa.ca.gov,Online Portal,,,Online Portal,Damon Cory-Watson,Organic Materials Input,,Yes,Organic Materials Input,,,,,,$/Registration,,CA-Organic Materials Input,No Submission,Good,,,ffldrs@cdfa.ca.gov,NaN,90,,,https://inspect.cdfa.ca.gov/evj/ExtraView/,No Submission,https://inspect.cdfa.ca.gov/evj/ExtraView/,,,,,,CA,2/15/2023 9:57pm,,,Check Certificate,,,
8111,Fertilizer License,AAS,CA-Fertilizing Material License,License,$100.00,No Submission,Client Managed,No,,$100.00,,,,Biennial,"01, 07",CA,,,,,,,,,CA,California,,0 checked out of 1,,12/16/2024 7:50am,Online Portal,,,$/License,No,0.00,1 checked out of 1,,,,No,,,,,Fertilizer,Fertilizer,,No,,,,"Able Ag Solutions, LLC",,"CDFA, FFLDRS Branch ",,N/A,,,,,,,,1 Week,,,,,ffldrs@cdfa.ca.gov,,,,Online Portal,Damon Cory-Watson,Fertilizing Material License,,No,Fertilizing Material License,,,,,,$/License,,CA-Fertilizing Material License,No Submission,Good,,,ffldrs@cdfa.ca.gov,NaN,90,,,https://inspect.cdfa.ca.gov/evj/ExtraView/,No Submission,https://inspect.cdfa.ca.gov/evj/ExtraView/,,,,,,CA,2/15/2023 9:44pm,,,Check Certificate,,,
8134,Rhiz-Able PN,AAS,CA-Organic Materials Input,Registration,$500.00,No Submission,Client Managed,No,,$500.00,,,,Biennial,"01, 07",CA,,,,,,,,,CA,California,,0 checked out of 1,,12/16/2024 7:50am,Online Portal,,,$/Registration,No,0.00,1 checked out of 1,,,,No,Yes,,0-0-0,Yes,"Biological Inoculant,Legume Inoculant",Organic,Organic production use,Yes,,,,"Able Ag Solutions, LLC",,"CDFA, FFLDRS Branch ",,N/A,5 years,"Salmonella,E. coli,Fecal Coliforms","Arsenic (As),Cadmium (Cd),Cobalt (Co),Copper (Cu),Lead (Pb),Mercury (Hg),Molybdenum (Mo),Nickel (Ni),Selenium (Se)","HMA,NPK,Pathogens",,,,3 Months,"Label,SDS,CofA,HMA,Efficacy",,"50.75 fl. oz, 203.00 fl oz",,ffldrs@cdfa.ca.gov,Online Portal,,,Online Portal,Damon Cory-Watson,Organic Materials Input,,Yes,Organic Materials Input,,,,,,$/Registration,,CA-Organic Materials Input,No Submission,Good,,,ffldrs@cdfa.ca.gov,NaN,90,,,https://inspect.cdfa.ca.gov/evj/ExtraView/,No Submission,https://inspect.cdfa.ca.gov/evj/ExtraView/,,,,,,CA,2/15/2023 9:47pm,,,Check Certificate,,,
8186,Rhiz-Able PN,AAS,CA-Auxiliary soil and plant substance,Registration,$100.00,No Submission,Client Managed,No,,$50.00,,,,Biennial,"01, 07",CA,,,,,,,,,CA,California,,0 checked out of 1,,12/16/2024 7:50am,Online Portal,,,$/Registration,No,0.00,1 checked out of 1,,,,No,Yes,,0-0-0,Yes,"Biological Inoculant,Legume Inoculant","Amendment/Conditioner,Biological Inoculant,Surfactant/Wetting Agent",,Yes,,,,"Able Ag Solutions, LLC",,"CDFA, FFLDRS Branch ",,"Foliar,Seed,Soil",5 years,,"Arsenic (As),Cadmium (Cd),Cobalt (Co),Copper (Cu),Lead (Pb),Mercury (Hg),Molybdenum (Mo),Nickel (Ni),Selenium (Se)",HMA,"Efficacy data must support claims and be conducted under conditions (soil, weather) similar to those experienced in California. No time length specified. ",,"Initial Registration is $100, but renewals are $50

 Cancel/Update a Registration/Label: http://www.cdfa.ca.gov/is/docs/ConventionalRegistrationUpdateForm.pdf",3 Months,"Label,SDS,CofA,HMA,Efficacy,Orignal Method of Discovery,Method",,"50.75 fl. oz, 203.00 fl oz",,ffldrs@cdfa.ca.gov,Online Portal,,,Online Portal,Damon Cory-Watson,Auxiliary soil and plant substance,,Yes,Auxiliary soil and plant substance,,,,,,$/Registration,,CA-Auxiliary soil and plant substance,No Submission,Good,,,ffldrs@cdfa.ca.gov,NaN,90,,,https://inspect.cdfa.ca.gov/evj/ExtraView/,No Submission,https://inspect.cdfa.ca.gov/evj/ExtraView/,,,,,,CA,2/15/2023 9:47pm,,,Check Certificate,,,
8198,Rhiz-Able SB,AAS,CA-Auxiliary soil and plant substance,Registration,$100.00,No Submission,Client Managed,No,,$50.00,,,,Biennial,"01, 07",CA,,,,,,,,,CA,California,,0 checked out of 1,,12/16/2024 7:50am,Online Portal,,,$/Registration,No,3.44,1 checked out of 1,,,,No,Yes,0.40,0-0-0,Yes,"Biological Inoculant,Legume Inoculant","Amendment/Conditioner,Biological Inoculant,Surfactant/Wetting Agent",,Yes,gal,,,"Able Ag Solutions, LLC",,"CDFA, FFLDRS Branch ",,"Foliar,Seed,Soil",5 years,,"Arsenic (As),Cadmium (Cd),Cobalt (Co),Copper (Cu),Lead (Pb),Mercury (Hg),Molybdenum (Mo),Nickel (Ni),Selenium (Se)",HMA,"Efficacy data must support claims and be conducted under conditions (soil, weather) similar to those experienced in California. No time length specified. ",,"Initial Registration is $100, but renewals are $50

 Cancel/Update a Registration/Label: http://www.cdfa.ca.gov/is/docs/ConventionalRegistrationUpdateForm.pdf",3 Months,"Label,SDS,CofA,HMA,Efficacy,Orignal Method of Discovery,Method",,"50.75 fl. oz, 203.00 fl oz",,ffldrs@cdfa.ca.gov,Online Portal,,,Online Portal,Damon Cory-Watson,Auxiliary soil and plant substance,,Yes,Auxiliary soil and plant substance,,,,,,$/Registration,,CA-Auxiliary soil and plant substance,No Submission,Good,,,ffldrs@cdfa.ca.gov,NaN,90,,,https://inspect.cdfa.ca.gov/evj/ExtraView/,No Submission,https://inspect.cdfa.ca.gov/evj/ExtraView/,,,,,,CA,2/15/2023 9:54pm,,,Check Certificate,,,
8199,Rhiz-Able SB,AAS,CA-Organic Materials Input,Registration,$500.00,No Submission,Client Managed,No,,$500.00,,,,Biennial,"01, 07",CA,,,,,,,,,CA,California,,0 checked out of 1,,12/16/2024 7:50am,Online Portal,,,$/Registration,No,3.44,1 checked out of 1,,,,No,Yes,0.40,0-0-0,Yes,"Biological Inoculant,Legume Inoculant",Organic,Organic production use,Yes,gal,,,"Able Ag Solutions, LLC",,"CDFA, FFLDRS Branch ",,N/A,5 years,"Salmonella,E. coli,Fecal Coliforms","Arsenic (As),Cadmium (Cd),Cobalt (Co),Copper (Cu),Lead (Pb),Mercury (Hg),Molybdenum (Mo),Nickel (Ni),Selenium (Se)","HMA,NPK,Pathogens",,,,3 Months,"Label,SDS,CofA,HMA,Efficacy",,"50.75 fl. oz, 203.00 fl oz",,ffldrs@cdfa.ca.gov,Online Portal,,,Online Portal,Damon Cory-Watson,Organic Materials Input,,Yes,Organic Materials Input,,,,,,$/Registration,,CA-Organic Materials Input,No Submission,Good,,,ffldrs@cdfa.ca.gov,NaN,90,,,https://inspect.cdfa.ca.gov/evj/ExtraView/,No Submission,https://inspect.cdfa.ca.gov/evj/ExtraView/,,,,,,CA,2/15/2023 9:54pm,,,Check Certificate,,,
8326,Root-Able,AAS,CA-Auxiliary soil and plant substance,Registration,$100.00,No Submission,Client Managed,No,,$50.00,,,,Biennial,"01, 07",CA,,,,,,,,,CA,California,,0 checked out of 1,,12/16/2024 7:50am,Online Portal,,,$/Registration,No,1.25,1 checked out of 1,,,,No,Yes,1.25,0-0-0,Yes,"Biological Inoculant,Legume Inoculant","Amendment/Conditioner,Biological Inoculant,Surfactant/Wetting Agent",,Yes,lbs,,,"Able Ag Solutions, LLC",,"CDFA, FFLDRS Branch ",,"Foliar,Seed,Soil",5 years,,"Arsenic (As),Cadmium (Cd),Cobalt (Co),Copper (Cu),Lead (Pb),Mercury (Hg),Molybdenum (Mo),Nickel (Ni),Selenium (Se)",HMA,"Efficacy data must support claims and be conducted under conditions (soil, weather) similar to those experienced in California. No time length specified. ",,"Initial Registration is $100, but renewals are $50

 Cancel/Update a Registration/Label: http://www.cdfa.ca.gov/is/docs/ConventionalRegistrationUpdateForm.pdf",3 Months,"Label,SDS,CofA,HMA,Efficacy,Orignal Method of Discovery,Method",,"20 oz, 40 oz, 80 oz, 160 oz, 200 oz",,ffldrs@cdfa.ca.gov,Online Portal,,,Online Portal,Damon Cory-Watson,Auxiliary soil and plant substance,,Yes,Auxiliary soil and plant substance,,,,,,$/Registration,,CA-Auxiliary soil and plant substance,No Submission,Good,,,ffldrs@cdfa.ca.gov,NaN,90,,,https://inspect.cdfa.ca.gov/evj/ExtraView/,No Submission,https://inspect.cdfa.ca.gov/evj/ExtraView/,,,,,,CA,2/15/2023 10:00pm,,,Check Certificate,,,
8327,Root-Able,AAS,CA-Organic Materials Input,Registration,$500.00,No Submission,Client Managed,No,,$500.00,,,,Biennial,"01, 07",CA,,,,,,,,,CA,California,,0 checked out of 1,,12/16/2024 7:50am,Online Portal,,,$/Registration,No,1.25,1 checked out of 1,,,,No,Yes,1.25,0-0-0,Yes,"Biological Inoculant,Legume Inoculant",Organic,Organic production use,Yes,lbs,,,"Able Ag Solutions, LLC",,"CDFA, FFLDRS Branch ",,N/A,5 years,"Salmonella,E. coli,Fecal Coliforms","Arsenic (As),Cadmium (Cd),Cobalt (Co),Copper (Cu),Lead (Pb),Mercury (Hg),Molybdenum (Mo),Nickel (Ni),Selenium (Se)","HMA,NPK,Pathogens",,,,3 Months,"Label,SDS,CofA,HMA,Efficacy",,"20 oz, 40 oz, 80 oz, 160 oz, 200 oz",,ffldrs@cdfa.ca.gov,Online Portal,,,Online Portal,Damon Cory-Watson,Organic Materials Input,,Yes,Organic Materials Input,,,,,,$/Registration,,CA-Organic Materials Input,No Submission,Good,,,ffldrs@cdfa.ca.gov,NaN,90,,,https://inspect.cdfa.ca.gov/evj/ExtraView/,No Submission,https://inspect.cdfa.ca.gov/evj/ExtraView/,,,,,,CA,2/15/2023 10:00pm,,,Check Certificate,,,
8264,Bacil-Able,AAS,CO-Plant Amendment,Registration,$40.00,No Submission,Client Managed,No,,$40.00,,,,Annual,1,CO,,,,,,,,,CO,Colorado,,0 checked out of 1,,12/16/2024 7:50am,Online Portal,,,$/Registration,No,2.49,1 checked out of 1,,,,No,Yes,0.29,0-0-0,Yes,"Biological Inoculant,Legume Inoculant","Amendment/Conditioner,Biological Inoculant",,Yes,gal,,,"Able Ag Solutions, LLC",Colorado Department of Agriculture,,,"Foliar,Seed",,,,,,,New Company - Send company contact information to Laurel,1 Month,Label,,"37.5 fl oz, 75 fl oz, 150 fl oz, 300 fl oz",Colorado Dept of Ag,laurel.hamling@state.co.us,Online Portal,,,Online Portal,Damon Cory-Watson,Plant Amendment,,Yes,Plant Amendment,,,,,,$/Registration,,CO-Plant Amendment,No Submission,Good,,​Laurel Hamling,laurel.hamling@state.co.us,NaN,30,,,https://www.ag.state.co.us/eLicense/SecurityLogin.aspx,No Submission,https://www.ag.state.co.us/eLicense/SecurityLogin.aspx,,,,,,CO,2/15/2023 9:57pm,,,End of Year,,,
8135,Rhiz-Able PN,AAS,CO-Plant Amendment,Registration,$40.00,No Submission,Client Managed,No,,$40.00,,,,Annual,1,CO,,,,,,,,,CO,Colorado,,0 checked out of 1,,12/16/2024 7:50am,Online Portal,,,$/Registration,No,0.00,1 checked out of 1,,,,No,Yes,,0-0-0,Yes,"Biological Inoculant,Legume Inoculant","Amendment/Conditioner,Biological Inoculant",,Yes,,,,"Able Ag Solutions, LLC",Colorado Department of Agriculture,,,"Foliar,Seed",,,,,,,New Company - Send company contact information to Laurel,1 Month,Label,,"50.75 fl. oz, 203.00 fl oz",Colorado Dept of Ag,laurel.hamling@state.co.us,Online Portal,,,Online Portal,Damon Cory-Watson,Plant Amendment,,Yes,Plant Amendment,,,,,,$/Registration,,CO-Plant Amendment,No Submission,Good,,​Laurel Hamling,laurel.hamling@state.co.us,NaN,30,,,https://www.ag.state.co.us/eLicense/SecurityLogin.aspx,No Submission,https://www.ag.state.co.us/eLicense/SecurityLogin.aspx,,,,,,CO,2/15/2023 9:47pm,,,End of Year,,,
8200,Rhiz-Able SB,AAS,CO-Plant Amendment,Registration,$40.00,No Submission,Client Managed,No,,$40.00,,,,Annual,1,CO,,,,,,,,,CO,Colorado,,0 checked out of 1,,12/16/2024 7:50am,Online Portal,,,$/Registration,No,3.44,1 checked out of 1,,,,No,Yes,0.40,0-0-0,Yes,"Biological Inoculant,Legume Inoculant","Amendment/Conditioner,Biological Inoculant",,Yes,gal,,,"Able Ag Solutions, LLC",Colorado Department of Agriculture,,,"Foliar,Seed",,,,,,,New Company - Send company contact information to Laurel,1 Month,Label,,"50.75 fl. oz, 203.00 fl oz",Colorado Dept of Ag,laurel.hamling@state.co.us,Online Portal,,,Online Portal,Damon Cory-Watson,Plant Amendment,,Yes,Plant Amendment,,,,,,$/Registration,,CO-Plant Amendment,No Submission,Good,,​Laurel Hamling,laurel.hamling@state.co.us,NaN,30,,,https://www.ag.state.co.us/eLicense/SecurityLogin.aspx,No Submission,https://www.ag.state.co.us/eLicense/SecurityLogin.aspx,,,,,,CO,2/15/2023 9:54pm,,,End of Year,,,
8328,Root-Able,AAS,CO-Plant Amendment,Registration,$40.00,No Submission,Client Managed,No,,$40.00,,,,Annual,1,CO,,,,,,,,,CO,Colorado,,0 checked out of 1,,12/16/2024 7:50am,Online Portal,,,$/Registration,No,1.25,1 checked out of 1,,,,No,Yes,1.25,0-0-0,Yes,"Biological Inoculant,Legume Inoculant","Amendment/Conditioner,Biological Inoculant",,Yes,lbs,,,"Able Ag Solutions, LLC",Colorado Department of Agriculture,,,"Foliar,Seed",,,,,,,New Company - Send company contact information to Laurel,1 Month,Label,,"20 oz, 40 oz, 80 oz, 160 oz, 200 oz",Colorado Dept of Ag,laurel.hamling@state.co.us,Online Portal,,,Online Portal,Damon Cory-Watson,Plant Amendment,,Yes,Plant Amendment,,,,,,$/Registration,,CO-Plant Amendment,No Submission,Good,,​Laurel Hamling,laurel.hamling@state.co.us,NaN,30,,,https://www.ag.state.co.us/eLicense/SecurityLogin.aspx,No Submission,https://www.ag.state.co.us/eLicense/SecurityLogin.aspx,,,,,,CO,2/15/2023 10:00pm,,,End of Year,,,
