ID,State ID,State Regulation,Login,Company,Product Name,Renewal Estimate,Late Fee,State Reg Type,Initial Sub Date,Initial Registration Status,Renewal Current Payment,ALL Payments,Certificate Exp,Cancellation Effective,Submission Date,Approval Received,Frequency,Renewal Registration Status,Month,Submission/Maintenance Notes,Current Certificate,Invoiced On
9679,PA,PA-Fertilizer,OMY-PA-ALL NON-PEST-ALL,OMY,Omya Sulfopril,$25.00,,Registration,,Approved,OMY-PA-CC-24-25 Lic and Prod Renewals,OMY-PA-CC-24-25 Lic and Prod Renewals,6/30/2024,,6/30/2024,,Annual,,06,"Fee increased, under invoiced by $75 per product",,"""OMY-90031545-State Renewal Fees, Tonnage Fees, Reconciliation (Monies owed)"""
9678,PA,PA-Fertilizer,OMY-PA-ALL NON-PEST-ALL,OMY,Greenlight S Prime,$25.00,,Registration,,Approved,OMY-PA-CC-24-25 Lic and Prod Renewals,OMY-PA-CC-24-25 Lic and Prod Renewals,6/30/2024,,6/30/2024,,Annual,,06,"Fee increased, under invoiced by $75 per product",,"""OMY-90031545-State Renewal Fees, Tonnage Fees, Reconciliation (Monies owed)"""
13274,PA,PA-Fertilizer,OMY-PA-ALL NON-PEST-ALL,OMY,Greenlight Ca Max,$25.00,,Registration,,Approved,OMY-PA-CC-24-25 Lic and Prod Renewals,OMY-PA-CC-24-25 Lic and Prod Renewals,6/30/2024,,6/30/2024,,Annual,,06,Not invoiced,,"""OMY-90031545-State Renewal Fees, Tonnage Fees, Reconciliation (Monies owed)"""
13275,PA,PA-Fertilizer,OMY-PA-ALL NON-PEST-ALL,OMY,Greenlight S Max,$25.00,,Registration,,Approved,OMY-PA-CC-24-25 Lic and Prod Renewals,OMY-PA-CC-24-25 Lic and Prod Renewals,6/30/2024,,6/30/2024,,Annual,,06,Not invoiced,,"""OMY-90031545-State Renewal Fees, Tonnage Fees, Reconciliation (Monies owed)"""
13276,PA,PA-Fertilizer,OMY-PA-ALL NON-PEST-ALL,OMY,Greenlight Mg Greens,$25.00,,Registration,,Approved,OMY-PA-CC-24-25 Lic and Prod Renewals,OMY-PA-CC-24-25 Lic and Prod Renewals,6/30/2024,,6/30/2024,,Annual,,06,"Fee increased, under invoiced by $75 per product",,"""OMY-90031545-State Renewal Fees, Tonnage Fees, Reconciliation (Monies owed)"""
5380,RI,RI-Commercial Fertilizer,ARB-RI-Fertilizer-ALL,ARB,NutriRoot,$100.00,$0.00,Registration,,Approved,ARB-RI-CC-2025 Product Renew,"ARB-RI-CC-Renew 2023,ARB-RI-CC-2024 Renewal,ARB-RI-CC-2025 Product Renew",12/31/2024,,12/12/2024,,Annual,Renewal Submitted,12,,,ARB-90032228-State Renewal Fees
5454,RI,RI-Commercial Fertilizer,ARB-RI-Fertilizer-ALL,ARB,Mn-jet Fe,$100.00,$0.00,Registration,,Approved,ARB-RI-CC-2025 Product Renew,"ARB-RI-CC-Renew 2023,ARB-RI-CC-2024 Renewal,ARB-RI-CC-2025 Product Renew",12/31/2024,,12/12/2024,,Annual,Renewal Submitted,12,,,ARB-90032228-State Renewal Fees
5523,RI,RI-Commercial Fertilizer,ARB-RI-Fertilizer-ALL,ARB,PALM-jet Mg,$100.00,$0.00,Registration,,Approved,ARB-RI-CC-2025 Product Renew,"ARB-RI-CC-Renew 2023,ARB-RI-CC-2024 Renewal,ARB-RI-CC-2025 Product Renew",12/31/2024,,12/12/2024,,Annual,Renewal Submitted,12,,,ARB-90032228-State Renewal Fees
10544,RI,RI-Commercial Fertilizer,ARB-RI-Fertilizer-ALL,ARB,Nutriroot Granular,$100.00,$0.00,Registration,2/13/2024,Approved - Initial,ARB-RI-CC-2025 Product Renew,"ARB-RI-CC-NutriRoot Gran New Reg,ARB-RI-CC-2025 Product Renew",12/31/2024,,12/12/2024,,Annual,Renewal Submitted,12,,,ARB-90032228-State Renewal Fees
7805,RI,RI-Soil Amendment,BIN-RI-Soil/Plant Amendment-ALL,BIN,BIO-ELEVATE,$50.00,,Registration,5/1/2024,Approved - Initial,BIN-RI-CC-2025 Prod Renew,"BIN-RI-CC-Bio-Elevate New Reg,BIN-RI-CC-2025 Prod Renew",12/31/2024,,11/26/2024,,Annual,Renewal Submitted,12,,,BIN-90032229-State Renewal Fees
6844,RI,RI-Commercial Fertilizer,BOR-RI-Fertilizer-ALL,BOR,Fertibor 15%,$100.00,$0.00,Registration,,Approved,BOR-RI-CC-2025 Product Renewal,"BOR-RI-CC-Renew 2023,BOR-RI-CC-2024 Fert Renewal,BOR-RI-CC-2025 Product Renewal",12/31/2024,,11/26/2024,,Annual,Renewal Submitted,12,,,BOR-90032230-State Renewal Fees
6845,RI,RI-Commercial Fertilizer,BOR-RI-Fertilizer-ALL,BOR,Granubor 15%,$100.00,$0.00,Registration,,Approved,BOR-RI-CC-2025 Product Renewal,"BOR-RI-CC-Renew 2023,BOR-RI-CC-2024 Fert Renewal,BOR-RI-CC-2025 Product Renewal",12/31/2024,,11/26/2024,,Annual,Renewal Submitted,12,,,BOR-90032230-State Renewal Fees
6846,RI,RI-Commercial Fertilizer,BOR-RI-Fertilizer-ALL,BOR,Solubor 20.5%,$100.00,$0.00,Registration,,Approved,BOR-RI-CC-2025 Product Renewal,"BOR-RI-CC-Renew 2023,BOR-RI-CC-2024 Fert Renewal,BOR-RI-CC-2025 Product Renewal",12/31/2024,,11/26/2024,,Annual,Renewal Submitted,12,,,BOR-90032230-State Renewal Fees
10677,RI,RI-Commercial Fertilizer,EEA-RI-Fertilizer-ALL,EEA,Res+,$100.00,$0.00,Registration,8/16/2024,Approved,EEA-RI-CC-2025 Fert Renew,"EEA-RI-74476-Res+ new regis,EEA-RI-CC-2025 Fert Renew",12/31/2024,,12/12/2024,10/10/2024,Annual,Renewal Submitted,12,,,EEA-90032231-State Renewal Fees
2570,RI,RI-Soil Amendment,EEA-RI-Soil/Plant Amendment-ALL,EEA,Sosdia Stress,$50.00,,Registration,3/15/2022,Approved,EEA-RI-CC-2025 Amendment Renew,"EEA-RI-AMEX-EEA-RI-NewProds2022-,EEA-RI-CC-Renew 2023,EEA-RI-CC-2024 Renewal,EEA-RI-CC-2025 Amendment Renew",12/31/2024,,12/12/2024,,Annual,Renewal Submitted,12,,,EEA-90032231-State Renewal Fees
2600,RI,RI-Soil Amendment,EEA-RI-Soil/Plant Amendment-ALL,EEA,Sosdia Stress Plus,$50.00,,Registration,3/15/2022,Approved,EEA-RI-CC-2025 Amendment Renew,"EEA-RI-AMEX-EEA-RI-NewProds2022-,EEA-RI-CC-Renew 2023,EEA-RI-CC-2024 Renewal,EEA-RI-CC-2025 Amendment Renew",12/31/2024,,12/12/2024,,Annual,Renewal Submitted,12,,,EEA-90032231-State Renewal Fees
10608,RI,RI-Soil Amendment,EEA-RI-Soil/Plant Amendment-ALL,EEA,Galaxy ST,$50.00,,Registration,8/16/2024,Approved,EEA-RI-CC-2025 Amendment Renew,"EEA-RI-CC-NEW REG,EEA-RI-CC-2025 Amendment Renew",12/31/2024,,12/12/2024,8/16/2024,Annual,Renewal Submitted,12,,,EEA-90032231-State Renewal Fees
559,RI,RI-Soil Amendment,GWB-RI-Soil/Plant Amendment-ALL,GWB,Dynomyco,$50.00,,Registration,,Approved,GWB-RI-CC-2025 Product Renewal,"GWB-RI-AMEX-GWB-RI-SARenew2021-,GWB-RI-AMEX-GWB-RI-2022SARenew-,GWB-RI-CC-Renew 2023,GWB-RI-CC-2025 Product Renewal",12/31/2024,,12/13/2024,,Annual,Renewal Submitted,12,,,GWB-90032232-State Renewal Fees
7019,RI,RI-Soil Amendment,GWB-RI-Soil/Plant Amendment-ALL,GWB,DYNOMYCO SPARK,$50.00,,Registration,9/18/2023,Approved,GWB-RI-CC-2025 Product Renewal,"GWB-RI-CC-DSparkNewReg,GWB-RI-CC-2025 Product Renewal",12/31/2024,,12/13/2024,,Annual,Renewal Submitted,12,,,GWB-90032232-State Renewal Fees
10349,RI,RI-Soil Amendment,GWB-RI-Soil/Plant Amendment-ALL,GWB,Rootella F,$50.00,,Registration,1/29/2024,Approved,GWB-RI-CC-2025 Product Renewal,"GWB-RI-CC-New and  2 Renewals,GWB-RI-CC-2025 Product Renewal",12/31/2024,,12/13/2024,,Annual,Renewal Submitted,12,,,GWB-90032232-State Renewal Fees
9680,RI,RI-Ag Lime Product,OMY-RI-Fertilizer-ALL,OMY,Agrocarb - FL,$20.00,,Registration,,Approved,OMY-RI-CC-2025 Prod Renewal,"OMY-RI-CC-2024 Renewal,OMY-RI-CC-2025 Prod Renewal",12/31/2024,,11/22/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9682,RI,RI-Ag Lime Product,OMY-RI-Fertilizer-ALL,OMY,Greenlight Ca Max,$20.00,,Registration,,Approved,OMY-RI-CC-2025 Prod Renewal,"OMY-RI-CC-2024 Renewal,OMY-RI-CC-2025 Prod Renewal",12/31/2024,,11/22/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9681,RI,RI-Ag Lime Product,OMY-RI-Fertilizer-ALL,OMY,Greenlight Ca,$20.00,,Registration,,Approved,OMY-RI-CC-2025 Prod Renewal,"OMY-RI-CC-2024 Renewal,OMY-RI-CC-2025 Prod Renewal",12/31/2024,,11/22/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9683,RI,RI-Ag Lime Product,OMY-RI-Fertilizer-ALL,OMY,Greenlight Ca Prime,$20.00,,Registration,,Approved,OMY-RI-CC-2025 Prod Renewal,"OMY-RI-CC-2024 Renewal,OMY-RI-CC-2025 Prod Renewal",12/31/2024,,11/22/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9684,RI,RI-Ag Lime Product,OMY-RI-Fertilizer-ALL,OMY,Greenlight Mg,$20.00,,Registration,,Approved,OMY-RI-CC-2025 Prod Renewal,"OMY-RI-CC-2024 Renewal,OMY-RI-CC-2025 Prod Renewal",12/31/2024,,11/22/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9685,RI,RI-Ag Lime Product,OMY-RI-Fertilizer-ALL,OMY,Greenlight Mg Max,$20.00,,Registration,,Approved,OMY-RI-CC-2025 Prod Renewal,"OMY-RI-CC-2024 Renewal,OMY-RI-CC-2025 Prod Renewal",12/31/2024,,11/22/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9686,RI,RI-Ag Lime Product,OMY-RI-Fertilizer-ALL,OMY,Greenlight Mg Prime,$20.00,,Registration,,Approved,OMY-RI-CC-2025 Prod Renewal,"OMY-RI-CC-2024 Renewal,OMY-RI-CC-2025 Prod Renewal",12/31/2024,,11/22/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9687,RI,RI-Ag Lime Product,OMY-RI-Fertilizer-ALL,OMY,Greenlight S Fairway - WT,$20.00,,Registration,,Approved,OMY-RI-CC-2025 Prod Renewal,"OMY-RI-CC-2024 Renewal,OMY-RI-CC-2025 Prod Renewal",12/31/2024,,11/22/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9689,RI,RI-Ag Lime Product,OMY-RI-Fertilizer-ALL,OMY,Greenlight S Max - WT,$20.00,,Registration,,Approved,OMY-RI-CC-2025 Prod Renewal,"OMY-RI-CC-2024 Renewal,OMY-RI-CC-2025 Prod Renewal",12/31/2024,,11/22/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9688,RI,RI-Ag Lime Product,OMY-RI-Fertilizer-ALL,OMY,Greenlight S Greens - WT,$20.00,,Registration,,Approved,OMY-RI-CC-2025 Prod Renewal,"OMY-RI-CC-2024 Renewal,OMY-RI-CC-2025 Prod Renewal",12/31/2024,,11/22/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9690,RI,RI-Ag Lime Product,OMY-RI-Fertilizer-ALL,OMY,Ground Force Gypsum,$20.00,,Registration,,Approved,OMY-RI-CC-2025 Prod Renewal,"OMY-RI-CC-2024 Renewal,OMY-RI-CC-2025 Prod Renewal",12/31/2024,,11/22/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9691,RI,RI-Ag Lime Product,OMY-RI-Fertilizer-ALL,OMY,Ground Force Lime,$20.00,,Registration,,Approved,OMY-RI-CC-2025 Prod Renewal,"OMY-RI-CC-2024 Renewal,OMY-RI-CC-2025 Prod Renewal",12/31/2024,,11/22/2024,,Annual,Renewal Submitted,12,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
5381,SC,SC-Commercial Fertilizer,,ARB,NutriRoot,$0.00,,Regulated with License,,Approved,,,6/30/2024,,6/14/2024,,Annual,,06,Lics submitted 6/14/24,,"""ARB-90031463-State Renewal Fees, Tonnage Fees, Reconciliation (Monies owed)"""
5455,SC,SC-Commercial Fertilizer,,ARB,Mn-jet Fe,$0.00,,Regulated with License,,Approved,,,6/30/2024,,6/14/2024,,Annual,,06,Lics submitted 6/14/24,,"""ARB-90031463-State Renewal Fees, Tonnage Fees, Reconciliation (Monies owed)"""
5524,SC,SC-Commercial Fertilizer,,ARB,PALM-jet Mg,$0.00,,Regulated with License,,Approved,,,6/30/2024,,6/14/2024,,Annual,,06,Lics submitted 6/14/24,,"""ARB-90031463-State Renewal Fees, Tonnage Fees, Reconciliation (Monies owed)"""
6847,SC,SC-Fertilizer License,,BOR,Fertilizer License,$100.00,,License,,Approved,BOR-SC-CC-24/25 MY Renewal,"BOR-SC-CC-Renew 2023,BOR-SC-CC-Fert Lic Renew 23/24,BOR-SC-CC-24/25 MY Renewal",6/30/2024,,6/5/2024,,Annual,,06,,,"""BOR-90031476-State Renewal Fees, Tonnage Fees"""
2571,SC,SC-Soil Amendment,EEA-SC-Soil/Plant Amendment-Product Registration,EEA,Sosdia Stress,$100.00,,Registration,1/31/2022,Approved,EEA-SC-CC-24/25 MY SA Renewal,"EEA-SC-CC-Renewal2022,EEA-SC-CC-SA Renew 23/24,EEA-SC-CC-24/25 MY SA Renewal",6/30/2024,,6/4/2024,,Annual,,06,,SC EEA NY Renew cert exp 6-30-25.pdf (https://v5.airtableusercontent.com/v3/u/37/37/1738432800000/FJ64l9pFAjX0GwaiIr4w6A/_ZozP8cq2hEgWhPxp2doyGtiHNOSGBPg1oPHiSM_zeO6Bb9ZplH0Emzj8pVU2ZRQrS51qh9b128wDZ5GJmSjZkKDZzstmfZZt0ZQSR5UcKEQjtdlFJaMDxKTvh0dkZmjDjCMEjsDc5-LnYW1qQIsDk1CGLp05bzW39eNcwndpDSleRgwNX_JWckpfiHkiKiX/kAX6v-rhevNR7l2zU-C-WgtmbzmrU09SaDyt5W0fO2Q),"""EEA-90031494-New State Reg Fees, State Renewal Fees, Tonnage Fees, Reconciliation (Monies owed)"""
2601,SC,SC-Soil Amendment,EEA-SC-Soil/Plant Amendment-Product Registration,EEA,Sosdia Stress Plus,$100.00,,Registration,1/31/2022,Approved,EEA-SC-CC-24/25 MY SA Renewal,"EEA-SC-CC-Renewal2022,EEA-SC-CC-SA Renew 23/24,EEA-SC-CC-24/25 MY SA Renewal",6/30/2024,,6/4/2024,,Annual,,06,,SC EEA NY Renew cert exp 6-30-25.pdf (https://v5.airtableusercontent.com/v3/u/37/37/1738432800000/FJ64l9pFAjX0GwaiIr4w6A/_ZozP8cq2hEgWhPxp2doyGtiHNOSGBPg1oPHiSM_zeO6Bb9ZplH0Emzj8pVU2ZRQrS51qh9b128wDZ5GJmSjZkKDZzstmfZZt0ZQSR5UcKEQjtdlFJaMDxKTvh0dkZmjDjCMEjsDc5-LnYW1qQIsDk1CGLp05bzW39eNcwndpDSleRgwNX_JWckpfiHkiKiX/kAX6v-rhevNR7l2zU-C-WgtmbzmrU09SaDyt5W0fO2Q),"""EEA-90031494-New State Reg Fees, State Renewal Fees, Tonnage Fees, Reconciliation (Monies owed)"""
579,SC,SC-Soil Amendment,GWB-SC-Soil/Plant Amendment-Product Registration,GWB,Rootella F,$100.00,,Registration,,Approved,GWB-SC-ACH-24/25 MY Renewal,"GWB-SC-AMEX-GWB-SC-SAprodrenew2021-,GWB-SC-CC-Renew2022,GWB-SC-CC-SAProdRenew23/24,GWB-SC-ACH-24/25 MY Renewal",6/30/2024,,6/27/2024,,Annual,,06,,,"""GWB-90031503-Tonnage Fees, State Renewal Fees"""
603,SC,SC-Soil Amendment,GWB-SC-Soil/Plant Amendment-Product Registration,GWB,Rootella G,$100.00,,Registration,,Approved,GWB-SC-ACH-24/25 MY Renewal,"GWB-SC-AMEX-GWB-SC-SAprodrenew2021-,GWB-SC-CC-Renew2022,GWB-SC-CC-SAProdRenew23/24,GWB-SC-ACH-24/25 MY Renewal",6/30/2024,,6/27/2024,,Annual,,06,,,"""GWB-90031503-Tonnage Fees, State Renewal Fees"""
627,SC,SC-Soil Amendment,GWB-SC-Soil/Plant Amendment-Product Registration,GWB,Rootella P,$100.00,,Registration,,Approved,GWB-SC-ACH-24/25 MY Renewal,"GWB-SC-AMEX-GWB-SC-SAprodrenew2021-,GWB-SC-CC-Renew2022,GWB-SC-CC-SAProdRenew23/24,GWB-SC-ACH-24/25 MY Renewal",6/30/2024,,6/27/2024,,Annual,,06,,,"""GWB-90031503-Tonnage Fees, State Renewal Fees"""
651,SC,SC-Soil Amendment,GWB-SC-Soil/Plant Amendment-Product Registration,GWB,Rootella X,$100.00,,Registration,,Approved,GWB-SC-ACH-24/25 MY Renewal,"GWB-SC-AMEX-GWB-SC-SAprodrenew2021-,GWB-SC-CC-Renew2022,GWB-SC-CC-SAProdRenew23/24,GWB-SC-ACH-24/25 MY Renewal",6/30/2024,,6/27/2024,,Annual,,06,,,"""GWB-90031503-Tonnage Fees, State Renewal Fees"""
2949,SC,SC-Soil Amendment,GWB-SC-Soil/Plant Amendment-Product Registration,GWB,Dynomyco,$100.00,,Registration,11/2/2021,Approved,GWB-SC-ACH-24/25 MY Renewal,"GWB-SC-AMEX-GWB-SC-DynomycoNewReg-,GWB-SC-CC-Renew2022,GWB-SC-CC-SAProdRenew23/24,GWB-SC-ACH-24/25 MY Renewal",6/30/2024,,6/27/2024,,Annual,,06,,,"""GWB-90031503-Tonnage Fees, State Renewal Fees"""
7020,SC,SC-Soil Amendment,GWB-SC-Soil/Plant Amendment-Product Registration,GWB,DYNOMYCO SPARK,$100.00,,Registration,9/13/2023,Approved,GWB-SC-ACH-24/25 MY Renewal,"GWB-SC-CC-DSparkNewReg,GWB-SC-ACH-24/25 MY Renewal",6/30/2024,,6/27/2024,,Annual,,06,,,"""GWB-90031503-Tonnage Fees, State Renewal Fees"""
13397,SC,SC-Lime Permit,OMY-SC-Lime-Company License,OMY,Liming Material License,$20.00,,License,,Approved,OMY-SC-CC-23-24 Lic Renewal,OMY-SC-CC-23-24 Lic Renewal,6/30/2023,,,,Annual,,06,Received notice in Aug 2024 that this expired in June 2023 and was never renewed.,,
9692,SC,SC-Lime Product,OMY-SC-Lime-Product Registration,OMY,Calciprill 14S,,,Label Submission,,Approved,OMY-SC-CC-24-25 MY Lime Prod Renewals,OMY-SC-CC-24-25 MY Lime Prod Renewals,6/30/2024,,6/30/2024,,Annual,,06,Did not know the fee when invoiced.,,"""OMY-90031545-State Renewal Fees, Tonnage Fees, Reconciliation (Monies owed)"""
9693,SC,SC-Lime Product,OMY-SC-Lime-Product Registration,OMY,Calciprill 95,,,Label Submission,,Approved,OMY-SC-CC-24-25 MY Lime Prod Renewals,OMY-SC-CC-24-25 MY Lime Prod Renewals,6/30/2024,,6/30/2024,,Annual,,06,Did not know the fee when invoiced.,,"""OMY-90031545-State Renewal Fees, Tonnage Fees, Reconciliation (Monies owed)"""
9695,SC,SC-Lime Product,OMY-SC-Lime-Product Registration,OMY,Greenlight Ca Max,,,Label Submission,,Approved,OMY-SC-CC-24-25 MY Lime Prod Renewals,OMY-SC-CC-24-25 MY Lime Prod Renewals,6/30/2024,,6/30/2024,,Annual,,06,Did not know the fee when invoiced.,,"""OMY-90031545-State Renewal Fees, Tonnage Fees, Reconciliation (Monies owed)"""
9694,SC,SC-Lime Product,OMY-SC-Lime-Product Registration,OMY,Greenlight Ca,,,Label Submission,,Approved,OMY-SC-CC-24-25 MY Lime Prod Renewals,OMY-SC-CC-24-25 MY Lime Prod Renewals,6/30/2024,,6/30/2024,,Annual,,06,Did not know the fee when invoiced.,,"""OMY-90031545-State Renewal Fees, Tonnage Fees, Reconciliation (Monies owed)"""
9697,SC,SC-Lime Product,OMY-SC-Lime-Product Registration,OMY,Greenlight Mg,,,Label Submission,,Approved,OMY-SC-CC-24-25 MY Lime Prod Renewals,OMY-SC-CC-24-25 MY Lime Prod Renewals,6/30/2024,,6/30/2024,,Annual,,06,Did not know the fee when invoiced.,,"""OMY-90031545-State Renewal Fees, Tonnage Fees, Reconciliation (Monies owed)"""
9696,SC,SC-Lime Product,OMY-SC-Lime-Product Registration,OMY,Greenlight Ca Prime,,,Label Submission,,Approved,OMY-SC-CC-24-25 MY Lime Prod Renewals,OMY-SC-CC-24-25 MY Lime Prod Renewals,6/30/2024,,6/30/2024,,Annual,,06,Did not know the fee when invoiced.,,"""OMY-90031545-State Renewal Fees, Tonnage Fees, Reconciliation (Monies owed)"""
9699,SC,SC-Lime Product,OMY-SC-Lime-Product Registration,OMY,Greenlight Mg Prime,,,Label Submission,,Approved,OMY-SC-CC-24-25 MY Lime Prod Renewals,OMY-SC-CC-24-25 MY Lime Prod Renewals,6/30/2024,,6/30/2024,,Annual,,06,Did not know the fee when invoiced.,,"""OMY-90031545-State Renewal Fees, Tonnage Fees, Reconciliation (Monies owed)"""
9698,SC,SC-Lime Product,OMY-SC-Lime-Product Registration,OMY,Greenlight Mg Max,,,Label Submission,,Approved,OMY-SC-CC-24-25 MY Lime Prod Renewals,OMY-SC-CC-24-25 MY Lime Prod Renewals,6/30/2024,,6/30/2024,,Annual,,06,Did not know the fee when invoiced.,,"""OMY-90031545-State Renewal Fees, Tonnage Fees, Reconciliation (Monies owed)"""
9700,SC,SC-Lime Product,OMY-SC-Lime-Product Registration,OMY,Greenlight S,,,Label Submission,,Approved,OMY-SC-CC-24-25 MY Lime Prod Renewals,OMY-SC-CC-24-25 MY Lime Prod Renewals,6/30/2024,,6/30/2024,,Annual,,06,Did not know the fee when invoiced.,,"""OMY-90031545-State Renewal Fees, Tonnage Fees, Reconciliation (Monies owed)"""
9701,SC,SC-Lime Product,OMY-SC-Lime-Product Registration,OMY,Greenlight S Max,,,Label Submission,,Approved,OMY-SC-CC-24-25 MY Lime Prod Renewals,OMY-SC-CC-24-25 MY Lime Prod Renewals,6/30/2024,,6/30/2024,,Annual,,06,Did not know the fee when invoiced.,,"""OMY-90031545-State Renewal Fees, Tonnage Fees, Reconciliation (Monies owed)"""
9702,SC,SC-Lime Product,OMY-SC-Lime-Product Registration,OMY,Greenlight S Prime,,,Label Submission,,Approved,OMY-SC-CC-24-25 MY Lime Prod Renewals,OMY-SC-CC-24-25 MY Lime Prod Renewals,6/30/2024,,6/30/2024,,Annual,,06,Did not know the fee when invoiced.,,"""OMY-90031545-State Renewal Fees, Tonnage Fees, Reconciliation (Monies owed)"""
9703,SC,SC-Lime Product,OMY-SC-Lime-Product Registration,OMY,Ground Force Gypsum,,,Label Submission,,Approved,OMY-SC-CC-24-25 MY Lime Prod Renewals,OMY-SC-CC-24-25 MY Lime Prod Renewals,6/30/2024,,6/30/2024,,Annual,,06,Did not know the fee when invoiced.,,"""OMY-90031545-State Renewal Fees, Tonnage Fees, Reconciliation (Monies owed)"""
9704,SC,SC-Lime Product,OMY-SC-Lime-Product Registration,OMY,Ground Force Lime,,,Label Submission,,Approved,OMY-SC-CC-24-25 MY Lime Prod Renewals,OMY-SC-CC-24-25 MY Lime Prod Renewals,6/30/2024,,6/30/2024,,Annual,,06,Did not know the fee when invoiced.,,"""OMY-90031545-State Renewal Fees, Tonnage Fees, Reconciliation (Monies owed)"""
9705,SC,SC-Lime Product,OMY-SC-Lime-Product Registration,OMY,Magprill 65,,,Label Submission,,Approved,OMY-SC-CC-24-25 MY Lime Prod Renewals,OMY-SC-CC-24-25 MY Lime Prod Renewals,6/30/2024,,6/30/2024,,Annual,,06,Did not know the fee when invoiced.,,"""OMY-90031545-State Renewal Fees, Tonnage Fees, Reconciliation (Monies owed)"""
9706,SC,SC-Lime Product,OMY-SC-Lime-Product Registration,OMY,OmyaPro Calcium,,,Label Submission,,Approved,OMY-SC-CC-24-25 MY Lime Prod Renewals,OMY-SC-CC-24-25 MY Lime Prod Renewals,6/30/2024,,6/30/2024,,Annual,,06,Did not know the fee when invoiced.,,"""OMY-90031545-State Renewal Fees, Tonnage Fees, Reconciliation (Monies owed)"""
9707,SC,SC-Lime Product,OMY-SC-Lime-Product Registration,OMY,Sulfoprill 14,,,Label Submission,,Approved,OMY-SC-CC-24-25 MY Lime Prod Renewals,OMY-SC-CC-24-25 MY Lime Prod Renewals,6/30/2024,,6/30/2024,,Annual,,06,Did not know the fee when invoiced.,,"""OMY-90031545-State Renewal Fees, Tonnage Fees, Reconciliation (Monies owed)"""
44,SC,SC-Fertilizer License,,SYM,Fertilizer License,$100.00,,License,,Approved,SYM-SC-CC-24/25 MY Renewal,"VDL-FL-CC-,SYM-SC-AMEX-SYM-SC-FertLicRenew2021-,SYM-SC-CC-FertLicRenew2022,SYM-SC-CC-Fert Lic Renew 23/24,SYM-SC-CC-24/25 MY Renewal",6/30/2024,,6/28/2024,,Annual,,06,"? Balius deleted, Fert lics
not needed.  All other products SA.",,"""SYM-90031591-State Renewal Fees, Tonnage Fees"""
6854,TN,TN-Commercial Fertilizer,,BOR,Solubor 20.5%,$0.00,,Regulated with License,,Automatic w/ License,,,6/30/2024,,6/30/2023,,,,,,,"""BOR-90031476-State Renewal Fees, Tonnage Fees"""
6853,TN,TN-Commercial Fertilizer,,BOR,Granubor 15%,$0.00,,Regulated with License,,Automatic w/ License,,,6/30/2024,,6/30/2023,,,,,,,"""BOR-90031476-State Renewal Fees, Tonnage Fees"""
7999,TN,TN-Commercial Fertilizer,,BOR,Solubor flow,$0.00,,Regulated with License,,Automatic w/ License,,,6/30/2024,,,,,,,,,"""BOR-90031476-State Renewal Fees, Tonnage Fees"""
8406,TN,TN-Commercial Fertilizer,,BOR,Solubor Flow K,$0.00,,Regulated with License,,Automatic w/ License,,,6/30/2024,,,,,,,,,"""BOR-90031476-State Renewal Fees, Tonnage Fees"""
13345,TN,TN-Ag Lime License,DEL-TN-ALL + Pesticide-ALL,OMY,Fertilizer License,,,License,,Approved,OMY-TN-CC-24-25 License Renewal,OMY-TN-CC-24-25 License Renewal,7/1/2024,,7/30/2024,,Annual,,06,,,"""OMY-90031545-State Renewal Fees, Tonnage Fees, Reconciliation (Monies owed)"""
5460,TX,TX-Commercial Fertilizers - ≤ 5lbs ONLY,,ARB,Mn-jet Fe,$50.00,,Registration,,Approved,ARB-TX-74487-Inspec. Fee ,"ARB-TX-67370-Renewal 22/23,ARB-TX-67651-Product Renew 23/24,ARB-TX-74487-Inspec. Fee ",9/30/2024,,8/27/2024,,Annual,,09,No exp date.  Registration ltr -  4/12/2024.,,"""ARB-90031463-State Renewal Fees, Tonnage Fees, Reconciliation (Monies owed)"""
